id,first_name,last_name,country,birth_date,team,stage_1,stage_2,stage_3,stage_4,stage_5,stage_6,stage_7,stage_8,stage_9
1,Christopher,FROOME,GBR,1985-05-20,SKY,,27,31,40,32,34,25,16,17,,,,,,,,,,,,,,
101,Mark,CAVENDISH,GBR,1985-05-21,DDD,1,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,
102,Natnael,BERHANE,ERI,1991-01-05,DDD,,,,,,,,,,,,,,,,,,,,,,,
103,Edvald,BOASSON HAGEN,NOR,1987-05-17,DDD,24,41,49,55,68,74,89,101,106,,,,,,,,,,,,,,
104,Stephen,CUMMINGS,GBR,1981-03-19,DDD,,,,,,,11,12,15,,,,,,,,,,,,,,
105,Bernhard,EISEL,AUT,1981-02-17,DDD,,,,,,63,78,87,96,,,,,,,,,,,,,,
106,Reinardt,JANSE VAN RENSBURG,RSA,1989-02-03,DDD,,,,,,,,,,,,,,,,,,,,,,,
107,Serge,PAUWELS,BEL,1983-11-21,DDD,,,,,39,40,47,56,62,,,,,,,,,,,,,,
108,Mark,RENSHAW,AUS,1982-10-22,DDD,,,,,66,71,85,95,99,,,,,,,,,,,,,,
109,Daniel,TEKLEHAIMANOT,ERI,1988-11-10,DDD,,,,,,,,,,,,,,,,,,,,,,,
11,Nairo Alexander,QUINTANA ROJAS,COL,1990-02-04,MOV,,,,,64,69,83,75,71,,,,,,,,,,,,,,
111,WARREN,BARGUIL,FRA,1991-10-28,TGA,19,26,32,39,50,53,67,76,84,,,,,,,,,,,,,,
112,Roy,CURVERS,NED,1979-12-27,TGA,,,,,,,,,,,,,,,,,,,,,,,
113,John,DEGENKOLB,GER,1989-01-07,TGA,23,39,37,44,55,58,71,81,90,,,,,,,,,,,,,,
114,Tom,DUMOULIN,NED,1990-11-11,TGA,,,,,,,,69,23,,,,,,,,,,,,,,
115,Simon,GESCHKE,GER,1986-03-13,TGA,,,,,,,58,67,74,,,,,,,,,,,,,,
116,Georg,PREIDLER,AUT,1990-06-17,TGA,,,,,,,,,,,,,,,,,,,,,,,
117,Ramon,SINKELDAM,NED,1989-02-09,TGA,,,,,,,,,,,,,,,,,,,,,,,
118,Laurens,TEN DAM,NED,1980-11-13,TGA,,,,,,,,,,,,,,,,,,,,,,,
119,Albert,TIMMER,NED,1985-06-13,TGA,,,,,,,,,,,,,,,,,,,,,,,
